世界	セカイ	セカイ
中	ジュウ	ジュー
を	ヲ	オ
あかるく	アカルク	アカルク
照らし	テラシ	テラシ
て	テ	テ
お	オ	オ
いで	イデ	イデ
に	ニ	ニ
なる	ナル	ナル
お	オ	オ
日	ヒ	ヒ
さま	サマ	サマ
の	ノ	ノ
外	ホカ	ホカ
に	ニ	ニ
は	ハ	ワ
あり	アリ	アリ
ませ	マセ	マセ
ん	ン	ン
でし	デシ	デシ
た	タ	タ
。	。	。
EOS
そこ	ソコ	ソコ
で	デ	デ
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
お	オ	オ
かあ	カア	カー
さん	サン	サン
と	ト	ト
娘	ムスメ	ムスメ
を	ヲ	オ
連れ	ツレ	ツレ
て	テ	テ
、	、	、
天	テン	テン
へ	ヘ	エ
上っ	ノボッ	ノボッ
て	テ	テ
いき	イキ	イキ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
そして	ソシテ	ソシテ
お	オ	オ
日	ヒ	ヒ
さま	サマ	サマ
に	ニ	ニ
、	、	、
EOS
「	「	「
お	オ	オ
日	ヒ	ヒ
さま	サマ	サマ
、	、	、
お	オ	オ
日	ヒ	ヒ
さま	サマ	サマ
、	、	、
あなた	アナタ	アナタ
は	ハ	ワ
世の中	ヨノナカ	ヨノナカ
で	デ	デ
いちばん	イチバン	イチバン
えらい	エライ	エライ
お	オ	オ
方	カタ	カタ
です	デス	デス
。	。	。
EOS
どうぞ	ドウゾ	ドーゾ
わたくし	ワタクシ	ワタクシ
の	ノ	ノ
娘	ムスメ	ムスメ
を	ヲ	オ
お	オ	オ
嫁	ヨメ	ヨメ
に	ニ	ニ
もらっ	モラッ	モラッ
て	テ	テ
下さい	クダサイ	クダサイ
まし	マシ	マシ
。	。	。
EOS
」	」	」
EOS
とい	トイ	トイ
って	ッテ	ッテ
、	、	、
ていねい	テイネイ	テーネー
に	ニ	ニ
お	オ	オ
じぎ	ジギ	ジギ
を	ヲ	オ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
する	スル	スル
と	ト	ト
お	オ	オ
日	ヒ	ヒ
さま	サマ	サマ
は	ハ	ワ
にこにこ	ニコニコ	ニコニコ
なさり	ナサリ	ナサリ
ながら	ナガラ	ナガラ
、	、	、
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
ありがたい	アリガタイ	アリガタイ
が	ガ	ガ
、	、	、
世の中	ヨノナカ	ヨノナカ
に	ニ	ニ
は	ハ	ワ
わたし	ワタシ	ワタシ
より	ヨリ	ヨリ
もっと	モット	モット
えらい	エライ	エライ
もの	モノ	モノ
が	ガ	ガ
ある	アル	アル
よ	ヨ	ヨ
。	。	。
EOS
」	」	」
EOS
と	ト	ト
おっしゃい	オッシャイ	オッシャイ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
びっくり	ビックリ	ビックリ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
まあ	マア	マー
、	、	、
あなた	アナタ	アナタ
より	ヨリ	ヨリ
も	モ	モ
えらい	エライ	エライ
方	カタ	カタ
が	ガ	ガ
ある	アル	アル
の	ノ	ノ
です	デス	デス
か	カ	カ
。	。	。
EOS
それ	ソレ	ソレ
は	ハ	ワ
どなた	ドナタ	ドナタ
で	デ	デ
ござい	ゴザイ	ゴザイ
ます	マス	マス
か	カ	カ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
雲	クモ	クモ
さ	サ	サ
。	。	。
EOS
わたし	ワタシ	ワタシ
が	ガ	ガ
いくら	イクラ	イクラ
空	ソラ	ソラ
で	デ	デ
かんかん	カンカン	カンカン
照っ	テッ	テッ
て	テ	テ
いよう	イヨウ	イヨー
と	ト	ト
思っ	オモッ	オモッ
て	テ	テ
も	モ	モ
、	、	、
雲	クモ	クモ
が	ガ	ガ
出	デ	デ
て	テ	テ
くる	クル	クル
と	ト	ト
もう	モウ	モー
だめ	ダメ	ダメ
に	ニ	ニ
なる	ナル	ナル
の	ノ	ノ
だ	ダ	ダ
から	カラ	カラ
ね	ネ	ネ
。	。	。
EOS
」	」	」
EOS
「	「	「
なるほど	ナルホド	ナルホド
。	。	。
EOS
」	」	」
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
そこ	ソコ	ソコ
で	デ	デ
、	、	、
こんど	コンド	コンド
は	ハ	ワ
雲	クモ	クモ
の	ノ	ノ
所	トコロ	トコロ
へ	ヘ	エ
出かけ	デカケ	デカケ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
雲	クモ	クモ
さん	サン	サン
、	、	、
雲	クモ	クモ
さん	サン	サン
、	、	、
あなた	アナタ	アナタ
は	ハ	ワ
世の中	ヨノナカ	ヨノナカ
で	デ	デ
いちばん	イチバン	イチバン
えらい	エライ	エライ
お	オ	オ
方	カタ	カタ
です	デス	デス
。	。	。
EOS
どうぞ	ドウゾ	ドーゾ
わたくし	ワタクシ	ワタクシ
の	ノ	ノ
娘	ムスメ	ムスメ
を	ヲ	オ
お	オ	オ
嫁	ヨメ	ヨメ
に	ニ	ニ
もらっ	モラッ	モラッ
て	テ	テ
下さい	クダサイ	クダサイ
まし	マシ	マシ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
ありがたい	アリガタイ	アリガタイ
が	ガ	ガ
、	、	、
世の中	ヨノナカ	ヨノナカ
に	ニ	ニ
は	ハ	ワ
わたし	ワタシ	ワタシ
より	ヨリ	ヨリ
もっと	モット	モット
えらい	エライ	エライ
もの	モノ	モノ
が	ガ	ガ
ある	アル	アル
よ	ヨ	ヨ
。	。	。
EOS
」	」	」
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
びっくり	ビックリ	ビックリ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
まあ	マア	マー
、	、	、
あなた	アナタ	アナタ
より	ヨリ	ヨリ
も	モ	モ
えらい	エライ	エライ
方	カタ	カタ
が	ガ	ガ
ある	アル	アル
の	ノ	ノ
です	デス	デス
か	カ	カ
。	。	。
EOS
それ	ソレ	ソレ
は	ハ	ワ
どなた	ドナタ	ドナタ
で	デ	デ
ござい	ゴザイ	ゴザイ
ます	マス	マス
か	カ	カ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
風	カゼ	カゼ
さ	サ	サ
。	。	。
EOS
風	カゼ	カゼ
に	ニ	ニ
吹きとばさ	フキトバサ	フキトバサ
れ	レ	レ
て	テ	テ
は	ハ	ワ
わたし	ワタシ	ワタシ
も	モ	モ
かなわ	カナワ	カナワ
ない	ナイ	ナイ
よ	ヨ	ヨ
。	。	。
EOS
」	」	」
EOS
「	「	「
なるほど	ナルホド	ナルホド
。	。	。
EOS
」	」	」
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
そこ	ソコ	ソコ
で	デ	デ
、	、	、
こんど	コンド	コンド
は	ハ	ワ
風	カゼ	カゼ
の	ノ	ノ
所	トコロ	トコロ
へ	ヘ	エ
出かけ	デカケ	デカケ
て	テ	テ
いき	イキ	イキ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
風	カゼ	カゼ
さん	サン	サン
、	、	、
風	カゼ	カゼ
さん	サン	サン
、	、	、
あなた	アナタ	アナタ
は	ハ	ワ
世の中	ヨノナカ	ヨノナカ
で	デ	デ
いちばん	イチバン	イチバン
えらい	エライ	エライ
お	オ	オ
方	カタ	カタ
です	デス	デス
。	。	。
EOS
どうぞ	ドウゾ	ドーゾ
わたくし	ワタクシ	ワタクシ
の	ノ	ノ
娘	ムスメ	ムスメ
を	ヲ	オ
お	オ	オ
嫁	ヨメ	ヨメ
に	ニ	ニ
もらっ	モラッ	モラッ
て	テ	テ
下さい	クダサイ	クダサイ
まし	マシ	マシ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
ありがたい	アリガタイ	アリガタイ
が	ガ	ガ
、	、	、
世の中	ヨノナカ	ヨノナカ
に	ニ	ニ
は	ハ	ワ
わたし	ワタシ	ワタシ
より	ヨリ	ヨリ
もっと	モット	モット
えらい	エライ	エライ
もの	モノ	モノ
が	ガ	ガ
ある	アル	アル
よ	ヨ	ヨ
。	。	。
EOS
」	」	」
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
びっくり	ビックリ	ビックリ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
まあ	マア	マー
、	、	、
あなた	アナタ	アナタ
より	ヨリ	ヨリ
も	モ	モ
えらい	エライ	エライ
方	カタ	カタ
が	ガ	ガ
ある	アル	アル
の	ノ	ノ
です	デス	デス
か	カ	カ
。	。	。
EOS
それ	ソレ	ソレ
は	ハ	ワ
どなた	ドナタ	ドナタ
で	デ	デ
ござい	ゴザイ	ゴザイ
ます	マス	マス
か	カ	カ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
、	、	、
壁	カベ	カベ
さ	サ	サ
。	。	。
EOS
壁	カベ	カベ
ばかり	バカリ	バカリ
は	ハ	ワ
わたし	ワタシ	ワタシ
の	ノ	ノ
力	チカラ	チカラ
で	デ	デ
も	モ	モ
とても	トテモ	トテモ
、	、	、
吹きとばす	フキトバス	フキトバス
こと	コト	コト
は	ハ	ワ
でき	デキ	デキ
ない	ナイ	ナイ
から	カラ	カラ
ね	ネ	ネ
。	。	。
EOS
」	」	」
EOS
「	「	「
なるほど	ナルホド	ナルホド
。	。	。
EOS
」	」	」
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
そこ	ソコ	ソコ
で	デ	デ
また	マタ	マタ
、	、	、
のこのこ	ノコノコ	ノコノコ
壁	カベ	カベ
の	ノ	ノ
所	トコロ	トコロ
へ	ヘ	エ
出かけ	デカケ	デカケ
て	テ	テ
いき	イキ	イキ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
壁	カベ	カベ
さん	サン	サン
、	、	、
壁	カベ	カベ
さん	サン	サン
、	、	、
あなた	アナタ	アナタ
は	ハ	ワ
世の中	ヨノナカ	ヨノナカ
で	デ	デ
いちばん	イチバン	イチバン
えらい	エライ	エライ
お	オ	オ
方	カタ	カタ
です	デス	デス
。	。	。
EOS
どうぞ	ドウゾ	ドーゾ
うち	ウチ	ウチ
の	ノ	ノ
娘	ムスメ	ムスメ
を	ヲ	オ
お	オ	オ
嫁	ヨメ	ヨメ
に	ニ	ニ
もらっ	モラッ	モラッ
て	テ	テ
下さい	クダサイ	クダサイ
まし	マシ	マシ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
ありがたい	アリガタイ	アリガタイ
が	ガ	ガ
、	、	、
世の中	ヨノナカ	ヨノナカ
に	ニ	ニ
は	ハ	ワ
わたし	ワタシ	ワタシ
より	ヨリ	ヨリ
もっと	モット	モット
えらい	エライ	エライ
もの	モノ	モノ
が	ガ	ガ
ある	アル	アル
よ	ヨ	ヨ
。	。	。
EOS
」	」	」
EOS
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
びっくり	ビックリ	ビックリ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
「	「	「
まあ	マア	マー
、	、	、
あなた	アナタ	アナタ
より	ヨリ	ヨリ
も	モ	モ
えらい	エライ	エライ
方	カタ	カタ
が	ガ	ガ
ある	アル	アル
の	ノ	ノ
です	デス	デス
か	カ	カ
。	。	。
EOS
それ	ソレ	ソレ
は	ハ	ワ
どなた	ドナタ	ドナタ
で	デ	デ
ござい	ゴザイ	ゴザイ
ます	マス	マス
か	カ	カ
。	。	。
EOS
」	」	」
EOS
「	「	「
それ	ソレ	ソレ
は	ハ	ワ
だれ	ダレ	ダレ
で	デ	デ
も	モ	モ
ない	ナイ	ナイ
、	、	、
そう	ソウ	ソー
いう	ユウ	ユー
ねずみ	ネズミ	ネズミ
さん	サン	サン
さ	サ	サ
。	。	。
EOS
わたし	ワタシ	ワタシ
が	ガ	ガ
いくら	イクラ	イクラ
まっ	マッ	マッ
四角	シカク	シカク
な	ナ	ナ
顔	カオ	カオ
を	ヲ	オ
し	シ	シ
て	テ	テ
、	、	、
固く	カタク	カタク
なっ	ナッ	ナッ
て	テ	テ
、	、	、
がんばっ	ガンバッ	ガンバッ
て	テ	テ
い	イ	イ
て	テ	テ
も	モ	モ
、	、	、
ねずみ	ネズミ	ネズミ
さん	サン	サン
は	ハ	ワ
へいき	ヘイキ	ヘーキ
で	デ	デ
わたし	ワタシ	ワタシ
の	ノ	ノ
体	カラダ	カラダ
を	ヲ	オ
食い破っ	クイヤブッ	クイヤブッ
て	テ	テ
、	、	、
穴	アナ	アナ
を	ヲ	オ
あけ	アケ	アケ
て	テ	テ
通り抜け	トオリヌケ	トーリヌケ
て	テ	テ
いく	イク	イク
じゃ	ジャ	ジャ
ない	ナイ	ナイ
か	カ	カ
。	。	。
EOS
だ	ダ	ダ
から	カラ	カラ
わたし	ワタシ	ワタシ
は	ハ	ワ
どう	ドウ	ドー
し	シ	シ
て	テ	テ
も	モ	モ
ねずみ	ネズミ	ネズミ
さん	サン	サン
に	ニ	ニ
は	ハ	ワ
かなわ	カナワ	カナワ
ない	ナイ	ナイ
よ	ヨ	ヨ
。	。	。
EOS
」	」	」
EOS
「	「	「
なるほど	ナルホド	ナルホド
。	。	。
EOS
」	」	」
EOS
と	ト	ト
ねずみ	ネズミ	ネズミ
の	ノ	ノ
お	オ	オ
とう	トウ	トー
さん	サン	サン
は	ハ	ワ
、	、	、
こんど	コンド	コンド
こそ	コソ	コソ
ほんとう	ホントウ	ホントー
に	ニ	ニ
しん	シン	シン
から	カラ	カラ
感心	カンシン	カンシン
し	シ	シ
た	タ	タ
よう	ヨウ	ヨー
に	ニ	ニ
、	、	、
ぽん	ポン	ポン
と	ト	ト
手	テ	テ
を	ヲ	オ
打っ	ウッ	ウッ
て	テ	テ
、	、	、
EOS
「	「	「
これ	コレ	コレ
は	ハ	ワ
今	イマ	イマ
まで	マデ	マデ
気	キ	キ
が	ガ	ガ
つか	ツカ	ツカ
なかっ	ナカッ	ナカッ
た	タ	タ
。	。	。
EOS
じゃあ	ジャア	ジャー
わたし	ワタシ	ワタシ
ども	ドモ	ドモ
が	ガ	ガ
世の中	ヨノナカ	ヨノナカ
で	デ	デ
いちばん	イチバン	イチバン
えらい	エライ	エライ
の	ノ	ノ
です	デス	デス
ね	ネ	ネ
。	。	。
EOS
ありがたい	アリガタイ	アリガタイ
。	。	。
EOS
ありがたい	アリガタイ	アリガタイ
。	。	。
EOS
」	」	」
EOS
と	ト	ト
にこにこ	ニコニコ	ニコニコ
し	シ	シ
ながら	ナガラ	ナガラ
、	、	、
いばっ	イバッ	イバッ
て	テ	テ
帰っ	カエッ	カエッ
て	テ	テ
いき	イキ	イキ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
そして	ソシテ	ソシテ
帰る	カエル	カエル
と	ト	ト
さっそく	サッソク	サッソク
、	、	、
お	オ	オ
隣	トナリ	トナリ
の	ノ	ノ
ちゅう助	チュウスケ	チュースケ
ねずみ	ネズミ	ネズミ
を	ヲ	オ
娘	ムスメ	ムスメ
の	ノ	ノ
お	オ	オ
婿	ムコ	ムコ
さん	サン	サン
に	ニ	ニ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
若い	ワカイ	ワカイ
お	オ	オ
婿	ムコ	ムコ
さん	サン	サン
と	ト	ト
お	オ	オ
嫁	ヨメ	ヨメ
さん	サン	サン
は	ハ	ワ
、	、	、
仲よく	ナカヨク	ナカヨク
暮らし	クラシ	クラシ
て	テ	テ
、	、	、
お	オ	オ
とう	トウ	トー
さん	サン	サン
と	ト	ト
お	オ	オ
かあ	カア	カー
さん	サン	サン
を	ヲ	オ
だいじ	ダイジ	ダイジ
に	ニ	ニ
し	シ	シ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
そして	ソシテ	ソシテ
たくさん	タクサン	タクサン
子供	コドモ	コドモ
を	ヲ	オ
生ん	ウン	ウン
で	デ	デ
、	、	、
お	オ	オ
倉	クラ	クラ
の	ノ	ノ
ねずみ	ネズミ	ネズミ
の	ノ	ノ
一家	イッカ	イッカ
は	ハ	ワ
ますます	マスマス	マスマス
栄え	サカエ	サカエ
まし	マシ	マシ
た	タ	タ
。	。	。
EOS
